"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"33K3E8REWWEBJL1RWJ15QIUR56BX8A","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3LRLIPTPERTM4TTTK0BVKZN7JXTAKM","A17J1CE7N49Z9D","Submitted","Thu Oct 05 09:27:42 PDT 2017","Thu Oct 05 09:27:52 PDT 2017","Sun Oct 08 09:27:52 PDT 2017","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_1987693661489253","Vallecas","nytimes|5281959998_1918601078357405|1918601078357405_1987693661489253|Vallecas","5"
"33K3E8REWWEBJL1RWJ15QIUR56BX8A","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3WR9XG3T64VJ7P6SS5CV3RWLL3X47Z","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:29:46 PDT 2017","Thu Oct 05 09:33:40 PDT 2017","Sun Oct 08 09:33:40 PDT 2017","","","","234","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_1987693661489253","Vallecas","nytimes|5281959998_1918601078357405|1918601078357405_1987693661489253|Vallecas","6"
"33NKDW9FFX1DVOR4DVHAS4QAVXWXCG","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","31UV0MXWNRWYSSROP1Z2Z8S8ZF35I0","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:55 PDT 2017","Thu Oct 05 09:30:32 PDT 2017","Sun Oct 08 09:30:32 PDT 2017","","","","157","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_10151311034514999","Listening from I-5 between Portland and Salem. I am a passenger not driving.","nytimes|5281959998_10151311025844999|10151311025844999_10151311034514999|Listening from I-5 between Portland and Salem. I am a passenger not driving.","5"
"33NKDW9FFX1DVOR4DVHAS4QAVXWXCG","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3AAPLD8UCD10HZRUKFZF2CX7F59THL","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 09:27:36 PDT 2017","Thu Oct 05 09:30:29 PDT 2017","Sun Oct 08 09:30:29 PDT 2017","","","","173","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_10151311034514999","Listening from I-5 between Portland and Salem. I am a passenger not driving.","nytimes|5281959998_10151311025844999|10151311025844999_10151311034514999|Listening from I-5 between Portland and Salem. I am a passenger not driving.","5"
"33NKDW9FFX1DVOR4DVHAS4QAVXWXCG","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3C6FJU71TRD137W8UKTDT8ECOFTYUG","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:46 PDT 2017","Thu Oct 05 09:46:21 PDT 2017","Sun Oct 08 09:46:21 PDT 2017","","","","1115","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_10151311034514999","Listening from I-5 between Portland and Salem. I am a passenger not driving.","nytimes|5281959998_10151311025844999|10151311025844999_10151311034514999|Listening from I-5 between Portland and Salem. I am a passenger not driving.","5"
"344M16OZKIYNGSXE7G0WKQZFEV0EN7","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3634BBTX0PEQUPKDVDCBLKJLO9GIFV","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:24 PDT 2017","Thu Oct 05 09:28:33 PDT 2017","Sun Oct 08 09:28:33 PDT 2017","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315058724999","I'm loving this","nytimes|5281959998_10151315045359999|10151315045359999_10151315058724999|I'm loving this","5"
"344M16OZKIYNGSXE7G0WKQZFEV0EN7","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","379J5II41P00ECSNL5PIVIQDTCWLEV","A20ALQT1HIVSAH","Submitted","Thu Oct 05 09:28:02 PDT 2017","Thu Oct 05 09:28:05 PDT 2017","Sun Oct 08 09:28:05 PDT 2017","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315058724999","I'm loving this","nytimes|5281959998_10151315045359999|10151315045359999_10151315058724999|I'm loving this","5"
"344M16OZKIYNGSXE7G0WKQZFEV0EN7","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3NLZY2D53Q9PBFISUWKIPZFRCFKLQ7","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:29:24 PDT 2017","Thu Oct 05 09:33:22 PDT 2017","Sun Oct 08 09:33:22 PDT 2017","","","","238","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315058724999","I'm loving this","nytimes|5281959998_10151315045359999|10151315045359999_10151315058724999|I'm loving this","5"
"34KYK9TV2RRMP2DZ5LFSIC30YXVBSG","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3FTYUGLFSV5HKHB2XNYR8BCV7AV5DY","A247FJ235YHG9J","Submitted","Thu Oct 05 09:27:47 PDT 2017","Thu Oct 05 09:29:33 PDT 2017","Sun Oct 08 09:29:33 PDT 2017","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_184117792133078","Zaheera Abed why did this make me think of you?","nytimes|5281959998_184073478804176|184073478804176_184117792133078|Zaheera Abed why did this make me think of you?","5"
"34KYK9TV2RRMP2DZ5LFSIC30YXVBSG","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3JPSL1DZ5TJNCZEWHD3BCR4BDSYANR","A17J1CE7N49Z9D","Submitted","Thu Oct 05 09:27:53 PDT 2017","Thu Oct 05 09:28:13 PDT 2017","Sun Oct 08 09:28:13 PDT 2017","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_184117792133078","Zaheera Abed why did this make me think of you?","nytimes|5281959998_184073478804176|184073478804176_184117792133078|Zaheera Abed why did this make me think of you?","5"
"34KYK9TV2RRMP2DZ5LFSIC30YXVBSG","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3KYQYYSHYWR3SRHK22UQHHCMO50ODM","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:30:48 PDT 2017","Thu Oct 05 09:34:40 PDT 2017","Sun Oct 08 09:34:40 PDT 2017","","","","232","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_184117792133078","Zaheera Abed why did this make me think of you?","nytimes|5281959998_184073478804176|184073478804176_184117792133078|Zaheera Abed why did this make me think of you?","5"
"34O39PNDK6RAONDMQWFNS2Y4CVCBRS","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","32ZKVD547G7LR5QE58JSYOQBQTS3BZ","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:38 PDT 2017","Thu Oct 05 09:29:08 PDT 2017","Sun Oct 08 09:29:08 PDT 2017","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151316451979999","10151316451979999_10151316565264999","Unifying the workplace and working together should not be so difficult, it's changing people's attitudes and opinions that is the biggest hurdle","nytimes|5281959998_10151316451979999|10151316451979999_10151316565264999|Unifying the workplace and working together should not be so difficult, it's changing people's attitudes and opinions that is the biggest hurdle","5"
"34O39PNDK6RAONDMQWFNS2Y4CVCBRS","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3R08VXYT7DFVGRPC2BIEYJFC5WW7WO","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:23 PDT 2017","Thu Oct 05 09:29:41 PDT 2017","Sun Oct 08 09:29:41 PDT 2017","","","","138","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151316451979999","10151316451979999_10151316565264999","Unifying the workplace and working together should not be so difficult, it's changing people's attitudes and opinions that is the biggest hurdle","nytimes|5281959998_10151316451979999|10151316451979999_10151316565264999|Unifying the workplace and working together should not be so difficult, it's changing people's attitudes and opinions that is the biggest hurdle","5"
"34O39PNDK6RAONDMQWFNS2Y4CVCBRS","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3WOKGM4L7209T7GQQQ6V2AS3UGR0O5","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:16 PDT 2017","Thu Oct 05 09:37:32 PDT 2017","Sun Oct 08 09:37:32 PDT 2017","","","","616","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151316451979999","10151316451979999_10151316565264999","Unifying the workplace and working together should not be so difficult, it's changing people's attitudes and opinions that is the biggest hurdle","nytimes|5281959998_10151316451979999|10151316451979999_10151316565264999|Unifying the workplace and working together should not be so difficult, it's changing people's attitudes and opinions that is the biggest hurdle","5"
"351S7I5UG9FVR8J6LHBNH6C7J3WJNX","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","33C7UALJVMI6F4ESFSLZJTLDK3T81D","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:27:39 PDT 2017","Thu Oct 05 09:28:07 PDT 2017","Sun Oct 08 09:28:07 PDT 2017","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_725425777668003","59 A - PIESHELL","nytimes|5281959998_10151309605854999|10151309605854999_725425777668003|59 A - PIESHELL","5"
"351S7I5UG9FVR8J6LHBNH6C7J3WJNX","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3QAVNHZ3ENOXOZBB50NWZZ0M8XYALP","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:28:27 PDT 2017","Thu Oct 05 09:30:56 PDT 2017","Sun Oct 08 09:30:56 PDT 2017","","","","149","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_725425777668003","59 A - PIESHELL","nytimes|5281959998_10151309605854999|10151309605854999_725425777668003|59 A - PIESHELL","5"
"351S7I5UG9FVR8J6LHBNH6C7J3WJNX","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3ZQIG0FLQF0XRHQ8K9LU4XVFRE2VW3","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:42 PDT 2017","Thu Oct 05 09:46:10 PDT 2017","Sun Oct 08 09:46:10 PDT 2017","","","","1108","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_725425777668003","59 A - PIESHELL","nytimes|5281959998_10151309605854999|10151309605854999_725425777668003|59 A - PIESHELL","5"
"35JDMRECC4SH60GSKCN1U6QIDJEEGZ","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","35BLDD71I7H1LCVDVW5131PX8G6VZT","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:27:43 PDT 2017","Thu Oct 05 09:28:38 PDT 2017","Sun Oct 08 09:28:38 PDT 2017","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151308484864999","10151308484864999_10151308499554999","So, still can't charge & listen to music via earphone, right?","nytimes|5281959998_10151308484864999|10151308484864999_10151308499554999|So, still can't charge & listen to music via earphone, right?","5"
"35JDMRECC4SH60GSKCN1U6QIDJEEGZ","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","378XPAWRUDXVYY35KXQJ7J8URT3IAI","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:20 PDT 2017","Thu Oct 05 09:28:10 PDT 2017","Sun Oct 08 09:28:10 PDT 2017","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151308484864999","10151308484864999_10151308499554999","So, still can't charge & listen to music via earphone, right?","nytimes|5281959998_10151308484864999|10151308484864999_10151308499554999|So, still can't charge & listen to music via earphone, right?","5"
"35JDMRECC4SH60GSKCN1U6QIDJEEGZ","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3EF8EXOTT2FVZLAB6WIQ8JUR0EN1JQ","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:27:51 PDT 2017","Thu Oct 05 09:32:04 PDT 2017","Sun Oct 08 09:32:04 PDT 2017","","","","253","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151308484864999","10151308484864999_10151308499554999","So, still can't charge & listen to music via earphone, right?","nytimes|5281959998_10151308484864999|10151308484864999_10151308499554999|So, still can't charge & listen to music via earphone, right?","5"
